"x1","x2","y"
-0.436705234390898,3.17145111841375,-1
5.10489715161073,1.22781483941652,1
3.99745183702611,1.04950200051175,1
2.53545398820988,1.24290214676933,1
4.26245556090278,2.55190891909802,1
1.55058664738195,2.59516414901531,-1
3.95665192220759,0.289567144883148,1
5.00430025311976,1.99038935325167,1
1.78638311581056,3.47088290045597,-1
3.39026819534279,1.10164277385759,1
-0.425792994616635,4.0016424753791,-1
1.4600007582066,3.23298832660412,-1
4.1113874563606,0.886886431400905,1
0.702507856054059,4.98270336996604,-1
0.616631232907348,6.06431463561684,-1
3.82144768505253,0.907863679211563,1
4.0267585012432,1.09845022415654,1
4.23161988020672,2.11408975902479,1
0.745903454901268,5.64152540256425,-1
3.21638485631882,2.40346999244219,-1
4.24635303881098,0.0939692064186397,1
3.6489386829489,1.97183960112352,1
3.32137399319983,1.55779217133989,1
3.04233935540768,-0.0743861863555049,1
2.74412165827663,0.245563608472029,1
3.19784704688297,0.667316341676866,1
4.47370595492662,-0.212981916138594,1
2.38787123455544,2.37336240008873,-1
3.776360964587,1.36814796746241,1
3.18154247707027,0.175793955002093,1
3.80046401097643,0.899210857537131,1
2.92441921378282,0.982661023561757,1
2.28531024717606,1.91954394865621,1
4.1287300147605,1.0768474662557,1
2.94822441791589,0.0487185100443361,1
3.8835419828827,2.20291445926296,1
4.11434949253014,0.237270208381345,1
3.68066396538339,0.611816381533999,1
1.56505547499368,3.81243385566752,-1
0.613441434110412,6.79164021868981,-1
3.61884214177577,-0.173024473123734,1
5.0534959115514,1.35607045242539,1
3.66666527160857,0.150070472499923,1
4.60520066785442,0.0306785034896104,1
0.115490456483496,4.05813525438883,-1
4.00366264801262,1.05560978283291,1
1.05629133645315,4.02696102724978,-1
4.08024471498431,1.50170984876134,1
3.24796497524572,0.688178772380275,1
0.778659492334966,3.82800309664671,-1
3.06821888281138,1.15590222494999,1
3.96068940811676,2.25462610399668,1
2.18119916405438,0.480697889752147,1
0.777331705835591,5.08018441273228,-1
4.46279812459351,0.208377352320335,1
2.95849141605302,0.216609855914238,1
0.466764912615891,4.34715882010143,-1
1.32638806290095,4.278486702858,-1
0.960482837146725,4.08244943368706,-1
3.800422668905,1.36672614648974,1
-0.158370617701458,3.96446785755812,-1
4.74569537038235,0.30700671327171,1
4.69775224305257,2.39713221496733,1
4.55906555791224,0.957751977530957,1
1.70837961179468,0.321574924829385,1
4.92183661185022,0.974784315424382,1
6.12429960755798,1.62427343196617,1
4.46895470774332,0.870935683508313,1
5.0693159433304,1.88582000975519,1
2.31684092340006,3.49729649757112,-1
4.40525769200636,1.75593604043163,1
4.34932991347137,1.35434479774151,1
4.27552303467267,1.68993956893267,1
4.49784011815456,1.84609557324249,1
5.25216540101815,2.26394782148799,1
4.16610607309391,1.28731969863393,1
2.36859209696829,3.60825779096259,-1
5.17254282663764,1.34724833954041,1
3.39755048817082,1.50331972249986,1
3.99089729546338,0.598426003358916,1
2.4081300049385,2.16184371732623,-1
1.22441122398187,3.7061025289524,-1
1.24078441260038,3.97746285659995,-1
0.251365140571197,4.20093346668664,-1
4.41449172926063,1.91937334088416,1
2.13171524893252,3.09717466491465,-1
1.69765313334075,5.51527765966698,-1
6.08661540849128,4.27111939260845,1
0.327185634194178,5.6530759817417,-1
1.72258726224827,4.27302597380698,-1
2.02324149678764,4.71003946894743,-1
4.88739711608006,3.37590862399691,1
3.79172265974283,0.512303674158422,1
2.14416047250353,-0.421598730358645,1
3.70609199501365,0.366966917289353,1
5.60344618137966,1.50032538455828,1
0.357623985416366,4.16281219008076,-1
3.67280380581646,0.233876470128818,1
6.79056064314545,1.79070822426137,1
5.03031970342758,0.934780817287052,1
3.91086639096591,-0.197378910397753,1
4.37410263575154,1.81674557739427,1
5.74720973207392,1.28419838966884,1
5.56492778784619,1.96110426678462,1
2.25055598180672,2.22000620583887,-1
0.504666143566696,4.64012409337696,-1
5.67981297051736,2.03694150408929,1
2.95233098138375,1.28432250349417,1
6.16586206622722,1.39624747577238,1
5.4374391271975,1.58074864872689,1
3.45324293218952,1.19497392890023,1
1.2173068286285,2.7203933034085,-1
-0.247873604839629,5.47988988390664,-1
3.2112474311341,0.939522518381588,1
3.17107911269327,0.528122504472467,1
2.64974529576347,1.56244208991433,-1
4.42651474395975,0.871689448650625,1
1.09842223914959,5.80937228090046,-1
2.92197901429099,-0.683427502761417,1
-0.0448464766834866,3.79991137406485,-1
-0.456608063872037,4.71102348893,-1
0.945385878195542,4.21391280103047,-1
0.46238493008954,4.71914510481215,-1
4.67917108937507,2.1228804442289,1
4.45409105981913,2.99368495185601,1
5.19698157361089,1.57061956121969,1
2.08127038981984,-1.22803427505928,1
0.391142729760395,5.11159544308789,-1
4.24847408220114,1.83772890945825,1
3.78101428775918,0.217686530905549,1
4.60907903258202,0.317012612586951,1
0.96670357240493,4.82353199229921,-1
4.9319654409814,0.630151278765084,1
5.8664137803719,2.83641670225103,1
3.49229192749686,0.986195640215856,1
5.29266657230166,2.70397444986563,1
-1.06493325530075,5.42668583976992,-1
3.00817137949936,1.29915487693244,1
2.90993506146225,2.32693713390552,-1
1.0856376303533,5.11717250492202,-1
3.95520671306067,1.47016835778409,1
5.17764601970011,1.17832750544216,1
5.11356998861861,2.89493299671463,1
0.186834314468012,4.3242286020069,-1
3.92548909183219,1.15464518573438,1
3.86135320336048,2.73935559127893,1
0.901456380820739,3.47127866798226,-1
3.78865843697989,-0.615118160969665,1
2.27470356880234,-0.00316763017441546,1
3.71197555874567,-0.39311834802196,1
0.217519470830839,5.61812597485985,-1
-0.223343274096275,4.82760934742088,-1
4.56385529630605,2.46783803834052,1
2.82194127749428,0.462333080406191,1
2.63748663625068,0.335798521525379,1
4.53208937081118,0.213845315459582,1
3.5651712273798,-0.235909610472371,1
2.65719706704526,2.68782589022122,-1
4.13482685516569,1.64539940486316,1
4.33681585517939,1.19122152861907,1
3.83182444430591,0.48916062171516,1
5.93329171063374,3.03195656397441,1
2.16060859693547,-0.557263870871133,1
4.00435120092412,0.768513258754897,1
5.44397529158156,0.907045196303258,1
2.46543615653716,3.61156736824039,-1
4.24905938434933,-0.0539582737676589,1
6.42192450668107,0.417344909456272,1
4.37304623253786,2.77510558866682,1
2.37569895652941,-0.0805242048473311,1
4.96974440788512,3.11315451589599,1
2.377331162255,0.903829768818505,1
0.455610236398176,4.14343431019238,-1
4.28228171516454,0.277546311165508,1
2.41459060225941,3.32709746886607,-1
5.06259452080746,0.766080718183155,1
0.406556133339714,4.12655912718678,-1
2.99507730496577,0.790516744585638,1
5.490160888313,0.159834251634172,1
2.84438010661925,0.634713223136089,1
0.748346400616131,4.03903106332289,-1
3.67623617535658,0.869914944493107,1
4.18128971724406,-0.63100657388363,1
0.520201546978021,3.52030946881326,-1
1.96559329452519,-1.17872916634016,1
3.35936232798141,0.407568428712019,1
3.38988493764093,-0.199457960227116,1
3.20895543969514,-0.0357719892534094,1
3.42685960446778,1.21528082808469,1
1.02988426603852,3.00833485008723,-1
3.90593467932733,0.927096842101041,1
1.41022971308353,3.63077646736392,-1
4.57491338582025,1.33850890272288,1
2.95510770397018,2.48190599021661,1
1.55029305380048,0.813733123700634,1
4.78384128482405,1.04964105180618,1
1.1548148772926,5.35710997418439,-1
2.54539899021868,-0.321182883467511,1
4.2771726042696,1.93609514264718,1
3.39537010303899,0.845648025391514,1
1.28147526228612,4.97418026796285,-1
3.48791639081359,-1.06981040611211,1
4.90999699954205,0.818574687952987,1
2.67658564255079,-0.0460723443582445,1
3.82730415517297,3.34464568704302,1
4.10708367635536,0.140030650591005,1
1.48406091692341,2.9963780473633,-1
4.5439534253471,1.13123857989575,1
4.92552430005131,3.08390019186998,1
0.271705340155343,3.36813801813946,-1
4.31811368165207,1.22019170945832,1
4.9916245961122,0.675356251730651,1
3.43768237402565,0.282649163001134,1
4.58984795303975,1.37561601564487,1
1.42448668530286,4.29089059590235,-1
3.90116028003916,0.795228686698123,1
-1.61037008878783,6.28712602532995,-1
4.08265926905871,0.286698157236803,1
4.83689914067706,-1.04687669077159,1
3.82201333248544,1.1744884968755,1
